id,NOMBRE,SEXO,FECHA_NAC,deceso,observaciones,nro_chip,socio,enable,clienteId,colorId,razaId,especieId
199,PANCHA,HEMBRA,2009-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,151,1,331,1
200,JUANCHO,MACHO,2004-12-16T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,151,1,197,1
201,LILI,HEMBRA,2007-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,154,1,331,1
202,CACHORRA,HEMBRA,1999-01-09T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,151,1,79,1
203,SHICA,HEMBRA,1999-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,156,7,241,1
204,FILA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,156,1,241,1
205,MILA,HEMBRA CASTRADA,2000-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,156,4,310,1
206,MINIMUS / POUCE,HEMBRA,2009-03-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,157,3,345,2
207,NACHA,HEMBRA CASTRADA,1995-06-26T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,157,1,112,1
208,SKAY,MACHO,2004-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,157,3,326,1
209,DUKE,MACHO,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,157,4,310,1
210,TEO,MACHO,2004-09-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,157,1,74,1
211,PAPUSA,HEMBRA,2006-12-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,157,3,111,1
212,HOLA,HEMBRA,2008-11-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,162,24,330,1
213,ABREU,MACHO,2009-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,163,1,79,1
214,FERNANDO,MACHO,2003-11-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,164,3,330,1
215,TINA,HEMBRA,2005-06-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4,3,273,1
216,TROPERA,HEMBRA,2010-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4,9,338,1
217,MALENA,HEMBRA,2006-11-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,5,18,74,1
218,ZILA DE LAS MISIONES,HEMBRA,2004-09-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4,6,79,1
219,KICO,MACHO,2005-03-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4,1,326,1
220,FACHA,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,7,9,333,1
221,ANGIE,HEMBRA,2006-04-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,7,1,324,1
222,PACO 2,MACHO,2001-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,109,1,179,1
223,LUNA,HEMBRA,2008-11-26T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,7,30,324,1
224,DIANA,HEMBRA,2001-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,9,3,326,1
225,HANNA,HEMBRA,2004-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,110,1,330,1
226,SELVA,HEMBRA,2007-11-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,10,6,99,1
227,SOL,HEMBRA,2005-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,111,10,328,1
228,LUCAS,MACHO,2001-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,112,1,79,1
229,TICO,MACHO,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,113,18,326,1
230,TOMASINA CORREQUICHE,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,11,1,345,2
231,FRODO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,12,3,330,1
232,RAMON,MACHO,2007-02-26T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,12,2,202,1
233,BELEN,HEMBRA,2008-11-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,114,10,331,1
234,BETO,MACHO,2006-08-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,196,16,338,1
235,SASHA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,165,10,330,1
236,TOMAS,MACHO,2004-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,14,25,344,2
237,PINKY,HEMBRA,1998-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,115,1,124,1
238,CANICHE,INDEFINIDO,2009-02-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,15,3,333,1
239,SAIRA,HEMBRA,2008-09-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,166,1,79,1
240,GERONIMO,MACHO,2003-06-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,116,7,74,1
241,ALI,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,16,18,161,1
242,REX,MACHO,2009-05-29T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,197,10,331,1
243,JITA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,16,7,343,1
244,LOLA,HEMBRA,2011-07-14T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,116,34,326,1
245,PITUFO,MACHO,2009-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,198,1,326,1
246,ROCIO,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,117,23,344,2
247,TICO,MACHO,1999-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,199,1,343,1
248,LOLA,HEMBRA,2010-10-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,118,24,330,1
249,NICO,MACHO,2006-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,167,1,197,1
250,LADY,HEMBRA,2005-02-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,118,1,334,1
251,OLIVIA,HEMBRA,2009-02-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,167,10,331,1
252,LUGOLO,MACHO,2003-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,201,1,326,1
253,CHOCO,MACHO,2007-09-03T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,167,24,330,1
254,BINGO,MACHO,1995-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,201,1,210,1
255,APOLO,MACHO,2011-01-19T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,3,330,1
256,LUCHO,MACHO,2009-09-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,170,1,201,2
257,BLACKY,MACHO,1997-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,17,23,326,1
258,BULL,MACHO,2003-10-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,18,30,163,1
259,MORRIS,MACHO,2006-08-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,19,4,45,1
260,CHENGUE,MACHO,2002-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,119,1,338,1
261,SOL,HEMBRA,2007-05-19T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,171,10,331,1
262,RONY,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,20,18,500,1
263,SERAFIN,MACHO,2007-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,120,1,79,1
264,RAMSES,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,21,1,201,2
265,LUISSHI,MACHO,1994-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,121,1,210,1
266,KENSO,MACHO,2004-06-09T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,22,6,99,1
267,JULIA,HEMBRA,2005-03-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,201,6,326,1
268,ROTTWEILER,MACHO,1998-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,203,30,163,1
269,LUNA,HEMBRA,2003-04-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,201,3,330,1
270,LUNA,HEMBRA,2006-02-22T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,23,23,33,1
271,REIVSO,MACHO,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,204,2,5,1
272,CHICHI,HEMBRA,1997-05-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,123,2,326,1
273,MAX,MACHO,1996-10-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,123,4,500,2
274,YUCA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,172,1,79,1
275,ROCO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,205,1,92,1
276,NEGRITA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,172,3,500,1
277,MALU,HEMBRA,2000-03-13T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,206,1,79,1
278,GATO,MACHO,2011-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,207,7,344,2
279,LOBITA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,172,1,79,1
280,DONATO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,207,23,246,1
281,CIMARRON,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,24,16,338,1
282,JUANA,HEMBRA,2006-09-16T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,25,11,328,1
283,RUFFO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,213,4,182,1
284,CARAMEL,MACHO,2002-03-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,214,10,330,1
285,FARRA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,214,1,79,1
286,PIPA,HEMBRA,2010-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,261,1,113,1
287,CLEOPATRA,HEMBRA CASTRADA,1998-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,214,1,79,1
288,DANA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,261,30,163,1
289,O. ALEMAN,MACHO,1998-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,214,1,79,1
290,CATALINA,HEMBRA,1999-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,262,1,374,1
291,RINGO,MACHO,1992-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,214,1,79,1
292,JULIETA,HEMBRA,2010-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,262,7,104,1
293,CAPITAN,MACHO,2010-10-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,215,10,340,1
294,VALENTINO,MACHO,2010-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,264,1,104,1
295,DRAKE,MACHO,2003-02-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4389,10,330,1
296,LULA,HEMBRA,2011-05-22T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,265,24,330,1
297,TOMAS,MACHO,2004-05-28T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,216,1,326,1
298,NOE,HEMBRA,2011-05-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,217,22,334,1
299,RHONDA,HEMBRA,2009-01-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,217,1,79,1
300,ESTEFANI,HEMBRA,2004-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,209,1,326,1
301,GIMENA,HEMBRA,2000-03-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,267,1,79,1
302,LAKI,MACHO,2001-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,217,1,326,1
303,DONATO,MACHO,2004-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,209,6,326,1
304,PARIS ALEJANDRO,MACHO,2010-05-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,209,1,197,1
305,JUANCHO,MACHO,2004-12-14T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,218,1,197,1
306,GALA,HEMBRA,2005-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,210,1,500,1
307,GATA,HEMBRA,2011-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,269,3,344,2
308,TOBITO,MACHO,2009-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,269,18,326,1
309,MISSYS,HEMBRA,1995-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,270,3,344,2
310,SAMIRA,HEMBRA,2003-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,220,7,74,1
311,ROSA,HEMBRA,2010-01-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,270,9,220,1
312,RAMON,MACHO,2008-01-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,270,18,112,1
313,HENRY,MACHO,2003-06-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,270,1,333,1
314,CLEO,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,221,34,500,2
315,NONDY,HEMBRA,2004-12-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,212,1,326,1
316,MAIZING,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,270,1,197,1
317,CALAMARDA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,222,4,344,2
318,CINDY,HEMBRA,1995-12-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,28,9,334,1
319,PIGMEA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,222,1,344,2
320,BONI,MACHO,2005-10-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,223,7,183,1
321,NICHOLS,MACHO,2008-04-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,29,30,324,1
322,VASCO,MACHO,1997-03-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,270,3,178,1
323,MORENA,HEMBRA,2005-10-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,222,1,326,1
324,BONI,MACHO,2006-07-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,30,1,324,1
325,BABAR,MACHO,2002-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,270,3,178,1
326,OLIVIA,HEMBRA,2004-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,225,1,92,1
327,LILI,MACHO,2007-09-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,312,3,344,2
328,ZUT,INDEFINIDO,2000-03-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,270,1,500,1
329,NIKO,MACHO,2005-06-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,225,30,79,1
330,GATO,MACHO,2009-09-09T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,312,3,326,2
331,MORA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,270,7,262,1
332,SASHA,HEMBRA,1998-01-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,222,1,328,1
333,BATUKE,MACHO,2004-04-12T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,313,2,202,1
334,MICHI,HEMBRA,2011-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,273,7,344,2
335,MAC GIVER,MACHO,2000-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,227,1,343,1
336,RICKI,MACHO,2006-03-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,314,3,101,1
337,TEOFILA,HEMBRA,2004-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,273,23,344,2
338,RON,MACHO,1999-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,229,18,338,1
339,PERRO,MACHO CASTRADO,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,96,11,326,1
340,TOMATIN,MACHO CASTRADO,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,227,15,344,2
341,LUNA,HEMBRA,1999-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,229,7,338,1
342,ELISABETH,HEMBRA,2008-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,315,23,326,1
343,OSO,MACHO,2011-05-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,227,1,79,1
344,TOBY,MACHO,2010-10-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,230,3,334,1
345,TITINA,HEMBRA,1999-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,316,18,326,1
346,LOLA,INDEFINIDO,2005-12-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,31,1,326,1
347,PANCHO,MACHO,2009-03-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,277,1,333,1
348,CHICO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,232,1,344,2
349,ROCKY,MACHO,2006-12-13T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,316,30,324,1
350,DONNA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,32,6,79,1
351,CHENGUE,MACHO,1991-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,278,18,326,1
352,SCOOBY,MACHO,1998-07-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,233,1,333,1
353,CHICHITA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,316,18,326,1
354,CACHETO,HEMBRA,1999-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,279,18,341,1
355,ROCO,MACHO,2003-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,279,1,326,1
356,GORDITA,HEMBRA,2008-04-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,318,45,326,1
357,PERLITA,HEMBRA,1994-11-26T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,280,4,344,2
358,LINDA,HEMBRA,2010-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,280,24,330,1
359,CAMILA,HEMBRA,1999-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,319,1,39,1
360,LILA,HEMBRA,2004-07-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,281,1,331,1
361,CRUZA,MACHO,2002-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,280,3,326,1
362,BRONX,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,320,1,220,1
363,FRODO,MACHO,2005-04-19T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,282,24,330,1
364,ABRIL,HEMBRA,2004-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,237,1,39,1
365,MANCHITA,HEMBRA CASTRADA,2006-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,321,1,375,1
366,TEO,MACHO,2008-05-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,283,3,326,1
367,YASTA,HEMBRA,2008-04-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,323,1,344,2
368,DINO,MACHO,2005-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,284,7,500,1
369,COCO,MACHO,2008-03-09T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,322,18,376,1
370,MAZIS,HEMBRA,1997-12-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,33,18,241,1
371,MAC,MACHO,2007-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,285,3,330,1
372,BOXER,HEMBRA,2009-12-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,325,1,74,1
373,GOETHE Y CARCILAZO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,285,1,343,1
374,TOMAS,HEMBRA,2011-02-09T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,34,3,326,1
375,UMA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,325,18,74,1
376,MORGAN,MACHO,2000-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,280,1,333,1
377,RITA,HEMBRA,1992-05-12T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,35,18,326,1
378,TAMBOR,MACHO,2006-10-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,326,1,500,6
379,CANELA,HEMBRA CASTRADA,2001-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,280,24,330,1
380,LUNA,HEMBRA,2006-08-28T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,36,7,338,1
381,NEGRA,HEMBRA,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,326,3,343,1
382,YAIR,MACHO,2007-09-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,37,18,343,1
383,ANA,HEMBRA,2006-09-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,326,30,202,1
384,MOKA,HEMBRA,2003-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,326,2,330,1
385,SINTRA,HEMBRA,2000-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,326,1,331,1
386,CHATRAN,MACHO,1994-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,284,15,344,2
387,REINA,HEMBRA,2001-11-14T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,240,10,331,1
388,BARZA,MACHO,2010-12-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,326,1,344,2
389,SOCRATES,MACHO,2005-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,328,1,324,1
390,BLANCA,HEMBRA,2009-04-19T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,240,1,331,1
391,PACO,MACHO,1997-09-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,329,1,197,1
392,LULA,HEMBRA,1999-12-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,329,1,197,1
393,ODDY,MACHO,2005-12-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,18,74,1
394,DORA,HEMBRA,2007-11-23T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,287,23,326,1
395,CHAPI,MACHO,2007-08-14T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,343,1
396,KAMAR,HEMBRA,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,38,9,334,1
397,TAMARA,HEMBRA,1992-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,288,1,188,1
398,VIOLETA,HEMBRA,2001-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,332,10,330,1
399,RABITO,MACHO,2008-11-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,333,18,326,1
400,GINA NEGRITA,HEMBRA,1998-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,288,3,343,1
401,GATO,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,100,1,344,2
402,FRANKI,MACHO,2003-06-09T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,288,1,57,1
403,SHTICH,MACHO,2002-09-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,288,1,333,1
