id,NOMBRE,SEXO,FECHA_NAC,deceso,observaciones,nro_chip,socio,enabled,clienteId,colorId,razaId,especieId
1354,REX,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1256,30,339,1
1355,TONGO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1257,23,374,1
1356,TOY,MACHO,2006-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1167,9,333,1
1357,JIMMY,MACHO CASTRADO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1258,29,344,2
1358,TOMY,MACHO,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,10,328,1
1359,UMA,HEMBRA,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1259,9,334,1
1360,MURPI,MACHO,2006-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1169,15,344,2
1361,EDUARDO,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1260,10,330,1
1362,MAIA,HEMBRA,2010-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1118,22,333,1
1363,PERLA,HEMBRA CASTRADA,2010-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1170,23,343,1
1364,MILO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1261,1,328,1
1365,MAGU,HEMBRA,2011-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1171,1,193,1
1366,OTTO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1262,10,330,1
1367,BLACK,MACHO,2004-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1172,3,330,1
1368,DUENDE,MACHO,2011-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1118,9,333,1
1369,LUNA,HEMBRA CASTRADA,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1263,1,326,1
1370,OLIVA,HEMBRA,2006-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1173,1,248,1
1371,PONCHARELO,,2010-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1119,3,196,1
1372,KING KONG,MACHO,2008-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1174,10,330,1
1373,MORO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1264,3,193,1
1374,BACILIO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1265,10,330,1
1375,TOBY,MACHO,2011-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1175,18,326,1
1376,FIONA,HEMBRA,2005-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1120,23,500,1
1377,ROCKY,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1266,9,220,1
1378,LOLA,HEMBRA CASTRADA,2010-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,10,340,1
1379,LORENZO,MACHO,2005-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1120,3,344,2
1380,VINICIUS,MACHO CASTRADO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1267,1,201,2
1381,PANCHO,MACHO,2011-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1176,9,333,1
1382,RENATA,,2005-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1120,1,500,16
1383,VINICIUS,MACHO CASTRADO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1268,1,201,2
1384,CANDY,HEMBRA,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1177,3,334,1
1385,KALIF,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1269,1,81,1
1386,TAMARA,HEMBRA CASTRADA,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1178,1,334,1
1387,ANITA,HEMBRA,2006-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1120,34,326,1
1388,GORO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1271,18,326,1
1389,CALA,HEMBRA,2010-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1179,1,45,1
1390,GORO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,601,18,326,1
1391,BARTOLO,MACHO,2005-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1120,3,330,1
1392,PITA,HEMBRA,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1179,18,222,1
1393,LUCKY,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1272,61,324,1
1394,DALMA,HEMBRA,2005-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1120,3,330,1
1395,MILLIE,HEMBRA,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1180,1,124,1
1396,PASTOR,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1273,30,163,1
1397,COLORADO,MACHO,2009-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1120,1,326,1
1398,JUANITA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1274,3,326,1
1399,SCOTT,MACHO,2010-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1121,1,161,1
1400,HUNTER,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,218,1
1401,SOL,HEMBRA,2010-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1121,1,161,1
1402,BACILIO,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1275,10,330,1
1403,SOL,HEMBRA,2011-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1122,1,328,1
1404,BAZUK,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1276,6,79,1
1405,COSME,MACHO,2006-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1123,1,120,2
1406,MARTINA,HEMBRA,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1277,30,326,1
1407,KATY,HEMBRA,2006-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1124,23,345,2
1408,VALENTIN,MACHO,2011-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1181,18,124,1
1409,OLIVIA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1278,1,112,1
1410,LIL,HEMBRA,2009-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1037,1,222,1
1411,MILI,HEMBRA,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1279,1,326,1
1412,GRILLO,MACHO,2006-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1124,25,349,1
1413,SOL,HEMBRA,2007-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,785,1,334,1
1414,ARRIERO,MACHO,2006-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1124,18,343,1
1415,JOSEFINA,,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,918,34,326,1
1416,MIA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1280,1,344,2
1417,SASHA,HEMBRA,2005-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1125,10,330,1
1418,RIX,MACHO,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,918,7,326,1
1419,SANTINO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1281,9,334,1
1420,TONY,MACHO,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,918,1,326,1
1421,GAIA,HEMBRA,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,123,3,344,2
1422,PANCHO,MACHO,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1182,2,202,1
1423,LABRADOR,MACHO,2005-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1125,10,330,1
1424,SASHA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1282,9,334,1
1425,ABRIL,HEMBRA,2005-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1126,3,330,1
1426,ANTONIN,MACHO,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1183,23,62,16
1427,MISHA,HEMBRA CASTRADA,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1283,1,344,2
1428,KATY,HEMBRA,2009-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1127,2,326,1
1429,RIMO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1285,30,375,1
1430,PABLO,MACHO,2007-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1128,1,79,1
1431,PANCHO,MACHO,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1184,2,198,1
1432,RONCO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1286,9,334,1
1433,TOMY,MACHO,2011-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1185,4,310,1
1434,NO TIENE TODAVIA,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,9,334,1
1435,BLACKY,MACHO,2008-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,17,23,326,1
1436,LUCKY,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1288,18,341,1
1437,LUNA,HEMBRA,2009-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1129,34,326,1
1438,BRISA,HEMBRA,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1186,18,351,1
1439,KABHA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,500,1
1440,BEBE,MACHO,2006-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1130,1,79,1
1441,LOLI,HEMBRA,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1187,18,375,1
1442,NO TIENE,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1289,3,340,1
1443,FELIPE,MACHO,2009-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,4,310,1
1444,MATEO,MACHO,2010-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1188,4,310,1
1445,MORDELËN,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1290,18,326,1
1446,OLIVIA,HEMBRA,2009-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1132,1,326,1
1447,LOLA,HEMBRA,2010-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1189,3,371,1
1448,CABEZA,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1291,1,388,1
1449,CATALINA,HEMBRA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1190,3,326,1
1450,FRAN,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,22,334,1
1451,PAULINO,MACHO,2010-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1133,1,201,2
1452,SHIVA,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1191,7,112,1
1453,TULIPAN,MACHO,2009-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1134,9,39,1
1454,NEGRO,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1293,1,326,1
1455,TINA,HEMBRA,2011-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1192,3,340,1
1456,AZUCENA,HEMBRA,2009-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1134,9,39,1
1457,TIFON,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1294,3,383,1
1458,TOMY,MACHO,2011-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1193,10,328,1
1459,CAMELIA,HEMBRA,2007-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1134,9,39,1
1460,YALU,HEMBRA,2011-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,873,7,389,1
1461,RESCATADO REFUGIO,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1295,10,330,1
1462,LULY,HEMBRA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1195,9,333,1
1463,MAX,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1296,18,326,1
1464,MARGARITA,HEMBRA,2011-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1134,9,57,1
1465,M?A,HEMBRA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1196,9,334,1
1466,ALELI,MACHO,2005-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1134,9,39,1
1467,COLITA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1297,23,326,1
1468,MONITO,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1197,23,343,1
1469,ALEGRIA,HEMBRA,2005-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1134,9,57,1
1470,VALENTIN,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1298,4,344,2
1471,MORA,HEMBRA CASTRADA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1198,7,74,1
1472,FELIPE,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1299,4,344,2
1473,CANICHE,MACHO,2005-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1135,11,333,1
1474,BEN,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1300,18,326,1
1475,FELIPE,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1199,1,179,1
1476,LOLITA,HEMBRA CASTRADA,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,4,345,2
1477,BAR?,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1200,1,68,1
1478,GUADEO,MACHO,2009-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1136,30,248,1
1479,ISA,HEMBRA CASTRADA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,28,30,324,1
1480,ROCO,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1201,24,330,1
1481,PAULINO,MACHO,2010-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1137,1,201,2
1482,TIGRE,MACHO CASTRADO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,7,344,2
1483,RULITO,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1202,9,333,1
1484,MILLIE,HEMBRA,2009-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1138,1,339,1
1485,GASPAR,MACHO CASTRADO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,4,500,2
1486,HANNA,HEMBRA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1203,15,345,2
1487,VASILIO,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1301,10,330,1
1488,JOGO,MACHO,2001-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1140,1,343,1
1489,FLOPY,HEMBRA,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1302,9,333,1
1490,SOPHIE,HEMBRA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1204,18,148,1
1491,OZZI,MACHO CASTRADO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1205,9,57,1
1492,PEPE,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1303,18,197,1
1493,GODIN,MACHO CASTRADO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1207,18,74,1
1494,MIYU,MACHO,2012-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1304,4,344,2
1495,LULA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1188,1,352,1
1496,KALI,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1208,3,330,1
1497,PANCHITA,HEMBRA CASTRADA,2012-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1305,27,333,1
1498,CORDERITO,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1209,9,333,1
1499,TRONCO,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1210,9,85,1
1500,PATRICIA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1306,6,79,1
1501,SISI,HEMBRA CASTRADA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1211,3,202,1
1502,SOLE,HEMBRA CASTRADA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1307,30,326,1
1503,POOKIEE,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1308,1,326,1
1504,MORA,HEMBRA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1212,1,182,1
1505,ROMEO,MACHO,2008-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1141,10,331,1
1506,BIANCA,HEMBRA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1213,1,344,2
1507,ZEUS,MACHO,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1142,2,92,1
1508,BIANCA,HEMBRA CASTRADA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,449,1,344,2
1509,PRAGA,HEMBRA,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,201,2
1510,LAIKA,HEMBRA,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1143,1,92,1
1511,COCOCHA,HEMBRA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,528,1,326,1
1512,TOBY,MACHO,2008-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1144,1,262,1
1513,OBDULIO,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,30,388,1
1514,LEGO,MACHO,2007-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1145,3,326,1
1515,MIETZE,HEMBRA CASTRADA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1214,1,120,2
1516,POCHO,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1215,18,338,1
1517,NACHO,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,995,23,161,1
1518,JULIETA,HEMBRA,2012-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1358,1,74,1
1519,SOPHIE,HEMBRA,2012-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1309,30,324,1
1520,NEZCA,HEMBRA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1216,3,330,1
1521,SWETY,HEMBRA,2012-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1309,30,324,1
1522,CHANEL,HEMBRA CASTRADA,2012-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1359,1,344,2
1523,BRUNO,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,23,174,1
1524,TROY,MACHO,2012-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1310,9,334,1
1525,MILA,HEMBRA CASTRADA,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1218,10,330,1
1526,SASHA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1360,10,331,1
1527,PRINCESA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1311,3,326,1
1528,JUANCHO,MACHO,2011-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1219,10,330,1
1529,FILIPO,MACHO,2012-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1361,1,299,1
1530,DUKE,MACHO CASTRADO,2012-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1362,1,343,1
1531,MIMI,HEMBRA,2012-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1312,22,197,1
1532,PRETO,HEMBRA,2012-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,340,1
1533,HADES,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1313,7,346,1
1534,HARUSA,HEMBRA,2012-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,330,1
1535,MINTO,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1315,10,330,1
1536,LUBA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1365,7,389,1
1537,CANELA,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1316,24,326,1
1538,SAI,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1366,45,326,1
1539,BEBE,,2012-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1367,1,500,16
1540,FLORENCIA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1317,10,330,1
1541,LUNA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1343,1,326,1
1542,MANDINGA,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1317,3,345,2
1543,BUDA,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1368,3,218,1
1544,SIN NOMBRE,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1318,18,326,1
1545,MAKY,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1369,9,334,1
1546,MAMBA,HEMBRA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1370,39,29,1
1547,CANDY,HEMBRA,2012-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1319,9,333,1
1548,LUCHO,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1219,10,330,1
1549,DUKE,MACHO,2012-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1371,18,500,1
1550,SAMBUCA,MACHO,2012-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1220,9,57,1
1551,LUNA,HEMBRA,2012-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1320,3,81,1
1552,TONGO,MACHO,2012-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1323,24,330,1
