id,nombre,sexo,nacimiento,deceso,observaciones,nro_chip,socio,enabled,clienteId,colorId,razaId,especieId
3764,DRACO,Macho,2023-05-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2677,23,5,1
3765,Rolo,Macho,2022-12-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2678,1,2,1
3766,Kyra,Hembra,2023-06-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2679,1,41,1
3767,Thor,Macho,2023-06-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2680,1,31,1
3768,LARA,Hembra,2020-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2681,58,47,1
3769,Estrella,Hembra,2011-08-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2682,1,31,1
3770,MALENA,Hembra,2020-03-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2684,1,31,1
3771,Mila,Hembra,2023-06-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2685,1,3,1
3772,Bartolo,Macho,2014-08-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2689,9,28,1
3773,Trufa,Hembra,2008-08-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2691,3,31,1
3774,MARLEY,Macho,2014-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2692,1,31,1
3775,JUNIOR,Macho,2013-08-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2694,1,27,1
3776,MISIU,Macho,2009-02-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2717,9,81,1
3777,Pelé,Macho,2023-03-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2720,1,43,1
3778,MIA,Hembra,2019-02-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2723,10,10,1
3779,LOLA,Hembra,2023-06-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2725,1,45,1
3780,LAILA,Hembra,2019-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2729,11,27,1
3781,Klein,Macho,2016-03-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2732,1,39,1
3782,Pancho,Macho,2017-08-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2736,1,31,1
3783,MILI,Hembra,2020-02-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2737,1,19,1
3784,PELUSA,Hembra,2014-12-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2742,1,136,2
3785,TITO,Macho,2022-11-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2743,4,136,2
3786,Gaspar,Macho,2020-02-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2745,10,10,1
3787,Petra,Hembra,2021-09-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2745,3,31,2
3788,Gatty,Hembra,2021-10-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2745,48,136,2
3789,Carol,Hembra,2020-08-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2748,3,31,1
3790,"Max Di Casa Italia",Macho,2023-06-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2245,1,20,1
3791,Charly,Hembra,2019-12-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2246,1,39,1
3792,Paz,Hembra,2015-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2247,1,136,2
3793,Uma,Hembra,2023-09-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2247,1,136,2
3794,Emma,Hembra,2021-12-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2248,1,47,1
3795,GURGI,Hembra,2013-08-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2249,11,27,1
3796,Gutierrez,Macho,2017-06-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2250,1,19,1
3797,LORENZO,Macho,2022-12-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2251,15,136,2
3798,Tambor,Macho,2017-08-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2252,1,31,1
3799,HORUS,Macho,2021-07-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2253,11,124,2
3800,PEACH,Hembra,2018-01-01,2023-12-04,"Sin observaciones",0000000000,FALSE,TRUE,2254,1,136,2
3801,Peke,Macho,2013-08-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2255,1,32,1
3802,Angi,Hembra,2021-09-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2255,1,5,1
3803,Kona,Hembra,2022-03-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2256,1,31,1
3804,Garcia,Macho,2020-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2257,1,31,1
3805,MAITU,Hembra,2019-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2258,23,27,1
3806,Zoe,Hembra,2023-07-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2259,1,31,1
3807,Pancha,Hembra,2020-06-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2260,1,31,1
3808,Chloe,Hembra,2021-05-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2261,2,39,1
3809,Pantera,Macho,2020-09-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2262,1,136,2
3810,Timon,Macho,2014-06-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2263,2,31,1
3811,Rubio,Macho,2009-08-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2264,15,136,2
3812,Mia,Hembra,2021-01-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2265,1,31,1
3813,Ida,Hembra,2017-02-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2266,1,17,1
3814,Mora,Hembra,2023-07-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2267,1,47,1
3815,Mora,Hembra,2017-06-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2268,9,28,1
3816,Chucho,Macho,2014-08-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2269,1,136,2
3817,Rocco,Macho,2021-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2269,1,5,1
3818,Chiquito,Macho,2019-12-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2269,1,31,2
3819,Ramona,Hembra,2022-07-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2270,1,136,2
3820,Ruffo,Macho,2014-02-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2271,1,135,1
3821,BINGO,Macho,2012-01-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2272,1,41,1
3822,Siena,Hembra,2016-01-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2273,1,17,1
3823,Baco,Macho,2012-06-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2274,1,17,1
3824,Westy,Macho,2008-01-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2275,1,5,1
3825,Lara,Hembra,2023-08-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2276,24,31,1
3826,Sirio,Macho,2023-02-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2277,1,31,1
3827,Gregorio,Macho,2022-12-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2278,1,31,1
3828,OLIVIA,Hembra,2023-01-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2278,46,31,2
3829,PINO,Macho,2014-05-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2279,1,32,1
3830,NALU,Macho,2021-12-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2280,1,39,1
3831,Rufina,Hembra,2017-07-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2281,1,10,1
3832,VIROLA,Hembra,2018-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2282,1,136,2
3833,TOTO,Macho,2009-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2282,10,17,1
3834,Mayonesa,Macho,2023-06-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2283,1,22,1
3835,Stor,Macho,2023-06-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2284,1,29,1
3836,Bruno,Macho,2013-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2285,1,31,1
3837,BLACKY,Macho,2012-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2286,9,17,1
3838,Lila,Hembra,2022-12-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2287,1,31,1
3839,honey,Hembra,2009-06-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2287,1,29,1
3840,MORA,Hembra,2017-06-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2288,9,81,1
3841,HERMES,Macho,2013-10-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2289,1,41,1
3842,Tacuabe,Macho,2021-07-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2290,1,43,1
3843,Balú,Macho,2013-02-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2291,1,10,1
3844,Kiro,Macho,2022-02-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2291,1,136,2
3845,Roco,Macho,2013-05-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2292,1,81,1
3846,Tiro,Macho,2013-07-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2293,1,31,1
3847,SALVADOR,Macho,2008-01-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2294,9,4,1
3848,Puca,Hembra,2011-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2295,1,31,1
3849,Catalina,Hembra,2012-10-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2296,1,119,2
3850,SANDY,Hembra,2012-10-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2297,1,5,1
3851,Chocolate,Macho,2023-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2298,1,17,1
3852,ANTON,Macho,2023-05-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2299,1,121,2
3853,Sofia,Hembra,2016-11-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2300,9,28,1
3854,Rufiano,Macho,2023-03-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2301,1,31,2
3855,Willy,Macho,2018-10-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2302,1,136,2
3856,DOGA,Hembra,2022-08-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2303,9,1,1
3857,Timon,Macho,2016-03-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2304,1,79,1
3858,Lili,Hembra,2021-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2305,1,28,1
3859,Aparicio,Macho,2016-08-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2306,1,10,1
3860,Minina,Hembra,2022-07-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2307,1,136,2
3861,Lula,Hembra,2014-07-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2308,9,28,1
3862,Rocco,Macho,2020-12-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2309,1,31,1
3863,Blue,Hembra,2010-01-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2310,1,31,2
3864,Kai,Macho,2023-09-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2311,1,136,2
3865,Ofelia,Hembra,2023-08-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2311,7,31,2
3866,Titan,Macho,2021-10-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2312,1,136,2
3867,Amado,Macho,2021-10-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2312,1,136,2
3868,Olivia,Hembra,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2313,1,136,2
3869,Uma,Hembra,2010-10-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2313,1,31,1
3870,SOCIO,Macho,2014-12-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2313,9,28,1
3871,Gary,Macho,2019-06-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2313,15,31,2
3872,Roma,Hembra,2012-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2314,1,20,1
3873,Huma,Hembra,2023-07-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2315,1,20,1
3874,Gaia,Hembra,2013-07-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2316,1,22,1
3875,AMORA,Hembra,2021-12-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2317,1,71,1
3876,Olivia,Hembra,2021-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2318,1,34,1
3877,Elsa,Hembra,2023-06-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2319,1,47,1
3878,Arturo,Macho,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2320,1,19,1
3879,Cala,Hembra,2021-07-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2321,1,39,1
3880,Milo,Macho,2019-07-15,2024-06-01,"Sin observaciones",0000000000,FALSE,TRUE,2322,3,31,2
3881,Torito,Macho,2022-09-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2323,1,39,1
3882,Peque,Hembra,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2324,1,31,1
3883,Pino,Macho,2023-08-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2325,1,10,1
3884,Pumpkin,Hembra,2020-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2326,1,136,2
3885,BOBY,Macho,2010-12-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2327,10,14,1
3886,Kimba,Hembra,2011-02-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2328,1,31,2
3887,Mona,Hembra,2013-07-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2329,1,12,1
3888,Lola,Hembra,2009-10-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2330,1,28,1
3889,Olivia,Hembra,2014-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2331,1,39,1
3890,Willy,Macho,2017-10-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2332,1,31,2
3891,Kya,Hembra,2020-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2333,1,31,1
3892,Capitan,Macho,2023-06-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2334,1,43,1
3893,Uma,Hembra,2006-09-15,2023-11-30,"Sin observaciones",0000000000,FALSE,TRUE,2335,4,31,2
3894,Luna,Hembra,2019-12-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2336,1,31,1
3895,Charly,Macho,2012-08-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2339,1,136,2
3896,NALU,Hembra,2023-05-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2340,1,31,1
3897,COCO,Macho,2020-08-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2345,1,24,1
3898,CHANEL,Hembra,2011-11-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2345,1,24,1
3899,KAI,Macho,2023-07-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2346,1,31,2
3900,Sara,Hembra,2016-08-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2348,24,17,1
3901,Chloe,Hembra,2013-05-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2348,1,31,1
3902,NALU,Hembra,2023-05-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2350,1,31,1
3903,Puppy,Hembra,2021-11-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2358,1,24,1
3904,Roma,Hembra,2021-08-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2360,1,47,1
3905,Bartolo,Macho,2022-10-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2362,1,136,2
3906,HOMERO,Macho,2019-05-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2363,1,28,1
3907,PICCOLINA,Hembra,2023-09-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2365,1,29,1
3908,Thor,Macho,2023-08-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2366,1,20,1
3909,APOLO,Macho,2014-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2367,1,39,1
3910,Popa,Hembra,2020-12-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2369,1,31,1
3911,Sol,Hembra,2018-08-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2371,1,31,2
3912,Luca,Macho,2015-07-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2371,1,31,1
3913,Nino,Macho,2023-09-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2372,1,31,2
3914,Bella,Hembra,2023-08-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2373,1,46,1
3915,Ramon,Macho,2020-03-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2374,39,19,1
3916,"AL PACINO",Macho,2008-01-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2375,1,9,1
3917,Simon,Macho,2016-03-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2716,1,31,1
3918,Theodoro,Macho,2023-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2719,1,12,1
3919,KALA,Macho,2023-09-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2724,1,20,1
3920,India,Hembra,2014-02-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2726,1,5,1
3921,Harley,Macho,2014-01-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2728,1,19,1
3922,SARA,Hembra,2022-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2731,1,31,1
3923,Mike,Macho,2019-01-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2734,1,46,1
3924,NINA,Hembra,2021-05-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2738,11,34,1
3925,Coco,Macho,2017-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2740,1,5,1
3926,MECHE,Hembra,2018-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2740,23,5,1
3927,PUNKY,Macho,2023-06-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2741,3,34,1
3928,Teo,Macho,2013-12-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2746,1,77,1
3929,Capi,Macho,2009-06-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2749,1,117,1
3930,Rex,Macho,2009-07-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2750,1,31,1
3931,Napoleon,Macho,2023-11-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2751,1,65,1
3932,RAMON,Macho,2020-02-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2754,48,29,1
3933,KINTARO,Macho,2023-11-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2755,4,84,1
3934,Floky,Macho,2021-08-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2758,1,31,1
3935,PANCHITA,Hembra,2023-11-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2760,58,47,1
3936,GUATON,Macho,2016-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2760,3,31,1
3937,Bruno,Macho,2011-05-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2762,1,39,1
3938,Luna,Hembra,2022-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2763,1,31,1
3939,Coca,Hembra,2020-10-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2766,1,19,1
3940,Scott,Macho,2011-08-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2768,1,19,1
3941,Mizzy,Hembra,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2771,1,136,2
3942,Tommy,Macho,2019-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2773,1,47,1
3943,Pampa,Hembra,2021-04-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2775,1,47,1
3944,Canela,Hembra,2019-01-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2778,2,31,1
3945,Rocco,Macho,2023-04-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2782,1,119,2
3946,Tifón,Macho,2013-12-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2797,1,41,1
3947,Berta,Hembra,2022-04-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2376,1,29,1
3948,Olivia,Hembra,2023-11-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2797,1,28,1
3949,PETAO,Macho,2011-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2799,1,20,1
3950,Simba,Macho,2020-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2804,1,77,1
3951,Koko,Macho,2023-06-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2524,1,31,1
3952,Cata,Hembra,2018-12-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2528,1,62,1
3953,LINO,Macho,2018-12-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2377,1,106,1
3954,OIiver,Macho,2023-11-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2530,1,3,1
3955,Pancho,Macho,2023-03-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2534,1,47,1
3956,Venus,Hembra,2013-09-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2378,1,137,1
3957,KENZO,Macho,2021-01-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2536,1,71,1
3958,MORA,Hembra,2014-02-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2538,7,39,1
3959,Indiana,Hembra,2017-02-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2541,1,28,1
3960,Irma,Hembra,2022-10-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2379,1,39,1
3961,Teo,Macho,2008-04-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2544,1,28,1
3962,Firulais,Macho,2017-02-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2380,1,31,1
3963,Luz,Hembra,2024-01-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2547,1,136,2
3964,Niko,Macho,2020-10-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2550,1,29,1
3965,FLOKI,Macho,2023-09-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2381,1,30,1
3966,CHARLY,Macho,2015-05-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2552,24,17,1
3967,Becker,Macho,2012-03-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2383,10,10,1
3968,LOGAN,Macho,2018-08-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2552,6,20,1
3969,Lola,Hembra,2023-11-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2555,1,31,1
3970,MESH,Macho,2023-04-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2385,1,39,1
3971,Jack,Macho,2019-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2558,1,31,1
3972,Luna,Hembra,2012-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2561,1,10,1
3973,Ambar,Hembra,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2563,1,17,1
3974,Amaia,Hembra,2018-08-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2566,3,31,2
3975,Mila,Hembra,2019-01-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2569,1,19,1
3976,CLAUS,Macho,2014-09-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2385,3,81,1
3977,Ramon,Macho,2020-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2572,1,47,1
3978,EDDA,Hembra,2023-03-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2385,9,235,1
3979,Celeste,Hembra,2001-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2387,1,31,1
3980,Arturo,Macho,2020-05-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2574,1,47,1
3981,India,Hembra,2024-01-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2577,1,136,2
3982,Manu,Macho,2021-11-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2389,1,136,2
3983,SOL,Hembra,2022-08-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2580,1,5,1
3984,FELIPE,Macho,2013-11-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2390,9,135,1
3985,DAYNE,Hembra,2018-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2585,45,31,1
3986,Bruna,Hembra,2023-10-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2588,1,47,1
3987,Greta,Hembra,2013-03-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2392,9,28,1
3988,NINA,Hembra,2020-09-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2591,2,47,1
3989,FRANCISCO,Macho,2014-05-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2394,9,81,1
3990,AMBAR,Hembra,2022-10-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2591,2,47,1
3991,Canela,Hembra,2023-09-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2396,1,52,1
3992,Rocky,Macho,2010-07-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2594,1,28,1
3993,KIRA,Hembra,2023-09-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2398,1,31,1
3994,JUANA,Hembra,2011-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2597,1,136,2
3995,Aria,Hembra,2019-10-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2600,1,62,1
3996,FILIPA,Hembra,2023-09-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2399,1,136,2
3997,Goofy,Macho,2010-02-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2603,1,28,1
3998,Travieza,Hembra,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2400,1,136,2
